token	case	degree	gend	lemma	mood	num	pers	pos	tense	voice	treated
υποτιμητικό	n	-	-	ὑποτιμητικός	-	s	-	v	-	-	υποτιμητικό
υπαίτιος	n	-	m	ὑπαίτιος	-	s	-	a	-	-	υπαίτιος
συντρίβοντας	n	-	m	συντρίβω	-	s	-	v	-	-	συντρίβοντας
στερηθεί	n	-	-	στερεθείτης	-	s	-	v	-	-	στερηθεί
στερεί	-	-	-	στερεία	-	s	-	a	-	-	στερεί
πικρά	n	-	-	πικρός	-	s	-	a	-	-	πικρά
παρεμποδίζουν	n	-	-	παρεμποδίζω	-	s	-	v	-	-	παρεμποδίζουν
οδοφράγματα	n	-	n	ὀδόφραγμα	-	s	-	n	-	-	οδοφράγματα
εξομολόγηση	n	-	f	ἐξομολογέω	-	s	-	v	-	-	εξομολόγηση
βλάπτουν	n	-	f	βλάπτω	-	s	-	v	-	-	βλάπτουν
βασανίστηκαν	n	-	-	βασανίστημι	-	s	-	v	-	-	βασανίστηκαν
ασυμφωνία	n	-	f	ἀσυμφωνία	-	s	-	a	-	-	ασυμφωνία
απών	n	-	m	ἀπώναιμι	-	s	-	v	-	-	απών
απρόθυμος	n	-	f	ἀπόθυμος	-	s	-	a	-	-	απρόθυμος
αναρχική	n	-	f	ἀαρχικός	-	s	-	a	-	-	αναρχική
αμφιλεγόμενος	n	-	m	ἀμφιλέγομαι	-	s	-	v	-	-	αμφιλεγόμενος
ακατάλληλος	n	-	m	ἀκατάλληλος	-	s	-	a	-	-	ακατάλληλος
φασαρία	n	-	f	φασαρία	-	s	-	n	-	-	φασαρία
τεταμένη	n	-	f	τείω	-	s	-	v	-	-	τεταμένη
ξεπερασμένη	n	-	f	ἐκπεράω	-	s	-	v	-	-	ξεπερασμένη
ξεγέλασε	n	-	-	ἐκγελάω	-	s	-	v	-	-	ξεγέλασε
λύκαινα	n	-	f	λύκαινα	-	s	-	v	-	-	λύκαινα
ιππέας	n	-	f	ἱππεύς	-	s	-	a	-	-	ιππέας
εξαντλημένος	n	-	m	ἐξαναλέω	-	s	-	v	-	-	εξαντλημένος
διαρροές	n	-	m	διαρροή	-	s	-	a	-	-	διαρροές
δειλός	n	-	m	δειλός	-	s	-	a	-	-	δειλός
δαιμόνιο	n	-	m	δαιμόνιος	-	s	-	n	-	-	δαιμόνιο
απρόβλεπτες	n	-	f	ἀπροβλέπτω	-	s	-	v	-	-	απρόβλεπτες
ανοησίες	n	-	f	ἀνοησίς	-	s	-	a	-	-	ανοησίες
αμφιβάλλω	n	-	-	ἀμιβάλλων	-	s	-	n	-	-	αμφιβάλλω
αλλεργία	n	-	f	ἀλλεργία	-	s	-	n	-	-	αλλεργία
ακινησία	n	-	f	ἀκινησία	-	s	-	n	-	-	ακινησία
αδικαιολόγητη	n	-	f	δικαιολόγης	-	s	-	n	-	-	αδικαιολόγητη
έλκος	n	-	f	ἕλκος	-	s	-	n	-	-	έλκος
φτυάρι	n	-	f	φτύαρις	-	s	-	n	-	-	φτυάρι
σούρουπο	n	-	-	σουροῦπος	-	s	-	n	-	-	σούρουπο
σέρνει	n	-	f	σέρνος	-	s	-	n	-	-	σέρνει
μετριότητα	a	-	f	μετριότης	-	s	-	n	-	-	μετριότητα
μήνυσε	n	-	-	μηνύω	-	s	-	n	-	-	μήνυσε
μέθη	n	-	f	μέθος	-	s	-	n	-	-	μέθη
μάστιγα	n	-	f	μάστιγος	-	s	-	n	-	-	μάστιγα
κοίλωμα	n	-	f	κοίλωμα	-	s	-	n	-	-	κοίλωμα
θηριωδίες	n	-	f	θηριωδία	-	s	-	a	-	-	θηριωδίες
ζόμπι	n	-	f	ζόμπιος	-	s	-	n	-	-	ζόμπι
δυσλειτουργίες	n	-	f	δυσλειτουργίς	-	s	-	a	-	-	δυσλειτουργίες
δεισιδαιμονία	n	-	f	δεισιδαιμονία	-	s	-	n	-	-	δεισιδαιμονία
βάρβαρος	n	-	m	βάρβαρος	-	s	-	n	-	-	βάρβαρος
αυταρχικός	n	-	m	αὐταρχικός	-	s	-	a	-	-	αυταρχικός
αποχέτευση	n	-	-	ἀποχετεύω	-	s	-	n	-	-	αποχέτευση
απατεώνες	n	-	f	ἀπατεώνω	-	s	-	n	-	-	απατεώνες
ανταγωνιστικών	n	-	m	ἀνταγωνιστικός	-	s	-	n	-	-	ανταγωνιστικών
αναθυμιάσεις	n	-	f	ἀναθυμία	-	s	-	n	-	-	αναθυμιάσεις
αθέτηση	n	-	f	ἀθετάω	-	s	-	n	-	-	αθέτηση
άσκοπα	n	-	m	ἄσκοπος	-	s	-	n	-	-	άσκοπα
άνεργος	n	-	f	ἄνεργος	-	s	-	n	-	-	άνεργος
χειρότερος	n	-	f	χερεός	-	s	-	a	-	-	χειρότερος
φυγάς	n	-	f	φυγάς	-	s	-	n	-	-	φυγάς
φιλονικία	n	-	f	φιλονικία	-	s	-	n	-	-	φιλονικία
υποτροπή	n	-	f	ὑποτροπή	-	s	-	n	-	-	υποτροπή
σφήνα	n	-	f	σφήνη	-	s	-	n	-	-	σφήνα
συναγωνισμός	n	-	m	συναγωνισμός	-	s	-	n	-	-	συναγωνισμός
πλάνες	n	-	f	πλάνις	-	s	-	n	-	-	πλάνες
παραμέληση	n	-	m	παραμελέων	-	s	-	v	-	-	παραμέληση
παραβάτες	n	-	m	παραβάτης	-	s	-	n	-	-	παραβάτες
πάγωμα	n	-	m	πάγωμα	-	s	-	n	-	-	πάγωμα
μολύνουν	n	-	m	μολύνους	-	s	-	n	-	-	μολύνουν
μανιώδης	n	-	m	μανιώδης	-	s	-	a	-	-	μανιώδης
κακοήθη	n	-	-	κακοήθης	-	s	-	a	-	-	κακοήθη
εχθρικός	n	-	m	ἐχθρικός	-	s	-	a	-	-	εχθρικός
επιφυλακτική	n	-	f	ἐπιφυλακτικός	-	s	-	a	-	-	επιφυλακτική
δυσαρέστησε	n	-	-	δυσαρεστέω	-	s	-	v	-	-	δυσαρέστησε
διαφωνώντας	a	-	m	διαφωνέω	-	p	-	v	-	-	διαφωνώντας
διαμετρικά	n	-	f	διαμετρικός	-	s	-	a	-	-	διαμετρικά
βάναυσα	n	-	f	βάναυσα	-	s	-	v	-	-	βάναυσα
ατροφία	n	-	f	ἀτοφία	-	s	-	n	-	-	ατροφία
απαισιοδοξία	n	-	f	ἀπαισιοδοξία	-	s	-	n	-	-	απαισιοδοξία
ακαθάριστο	n	-	-	ἀκαθαρίζω	-	s	-	a	-	-	ακαθάριστο
αδικαιολόγητα	n	-	f	ἀδικαιολόγητος	-	s	-	a	-	-	αδικαιολόγητα
έξαλλος	n	-	m	ἔξαλλος	-	s	-	n	-	-	έξαλλος
collapse	n	-	m	κοτείκεως	-	s	-	n	-	-	collapse
abort	n	-	m		-	s	-	a	-	-	abort
φτηνά	n	-	m	φτηνός	-	s	-	n	-	-	φτηνά
υποτιμητικά	n	-	m	ὑποτιμητικός	-	s	-	a	-	-	υποτιμητικά
υποκινητής	n	-	m	ὑποκινητής	-	s	-	n	-	-	υποκινητής
σφοδρός	n	-	m	σφοδρός	-	s	-	a	-	-	σφοδρός
προληπτικό	n	-	-	προληπτικός	-	s	-	a	-	-	προληπτικό
πλαγίως	n	-	m	πλάγιος	-	s	-	a	-	-	πλαγίως
παραλείποντας	a	-	m	παραλείπω	-	s	-	v	-	-	παραλείποντας
ουλές	n	-	m	οὐλεύς	-	s	-	a	-	-	ουλές
οδυνηρό	n	-	m	οὐνηρός	-	s	-	a	-	-	οδυνηρό
μπαλαντέρ	n	-	m	ἔπαλαντος	-	s	-	a	-	-	μπαλαντέρ
κακόβουλος	n	-	m	κακόβουλος	-	s	-	a	-	-	κακόβουλος
εξαπάτησης	n	-	f	ἐξαπατάω	-	s	-	a	-	-	εξαπάτησης
δόλια	n	-	f	δόλιος	-	s	-	a	-	-	δόλια
δειλία	n	-	f	δειλία	-	s	-	a	-	-	δειλία
αντικρούσει	n	-	f	ἀντικρούσιος	-	s	-	n	-	-	αντικρούσει
issue	n	-	m		-	s	-	a	-	-	issue
errors	n	-	m		-	s	-	a	-	-	errors
attack	n	-	m		-	s	-	a	-	-	attack
φασισμός	n	-	m	φασισμός	-	s	-	n	-	-	φασισμός
τρελά	n	-	f	τρελός	-	s	-	a	-	-	τρελά
τραχιά	n	-	m	τραχιός	-	s	-	a	-	-	τραχιά
σχολαστικός	n	-	m	σχολαστικός	-	s	-	a	-	-	σχολαστικός
προδίδουν	n	-	m	προδίδωμις	-	s	-	a	-	-	προδίδουν
προβοκάτσια	n	-	f	προβοκάττιος	-	p	-	a	-	-	προβοκάτσια
πονοκεφάλους	n	-	m	πονοκέφαλος	-	s	-	a	-	-	πονοκεφάλους
ομολογώ	n	-	m	ὁλολογώ	-	s	-	a	-	-	ομολογώ
νευρικός	n	-	m	νευρικός	-	s	-	a	-	-	νευρικός
μισητός	n	-	m	μισητός	-	s	-	a	-	-	μισητός
μίσθωσης	n	-	f	μίσθωσις	-	s	-	v	-	-	μίσθωσης
κρυφός	n	-	m	κρυφός	-	s	-	a	-	-	κρυφός
καταδιώκουν	n	-	m	καταδιώκοος	-	s	-	v	-	-	καταδιώκουν
ετοιμοθάνατος	n	-	m	ἐτοιμοθάνατος	-	s	-	a	-	-	ετοιμοθάνατος
επείγον	n	-	m	ἐπείγω	-	s	-	v	-	-	επείγον
εκκεντρικός	n	-	m	ἐκκεντρικός	-	s	-	a	-	-	εκκεντρικός
διαμαρτύρονταν	n	-	m	διαμαρτύρων	-	s	-	a	-	-	διαμαρτύρονταν
βλασφημία	n	-	f	βλασφημία	-	s	-	n	-	-	βλασφημία
απειρία	n	-	f	ἀπειρία	-	s	-	n	-	-	απειρία
απάθεια	n	-	f	ἀπάθειος	-	s	-	a	-	-	απάθεια
ανακριβής	n	-	m	ἀνακριβής	-	s	-	a	-	-	ανακριβής
αλλεργίες	n	-	f	ἀλλεργία	-	s	-	a	-	-	αλλεργίες
έφοδος	n	-	f	ἔφοδος	-	s	-	n	-	-	έφοδος
crash	n	-	m		-	s	-	a	-	-	crash
πόνοι	n	-	m	πόνος	-	s	-	n	-	-	πόνοι
περιοριστική	n	-	f	περιοριστικός	-	s	-	a	-	-	περιοριστική
παχύς	n	-	m	παχύς	-	s	-	a	-	-	παχύς
πάσχων	n	-	m	πάσχω	-	s	-	v	-	-	πάσχων
κυνικός	n	-	m	κυνικός	-	s	-	a	-	-	κυνικός
καταγγέλλει	n	-	f	καταγγέλλω	-	s	-	v	-	-	καταγγέλλει
ιμπεριαλιστική	n	-	f	ἰμπεριαλιστικός	-	s	-	a	-	-	ιμπεριαλιστική
εξαπατήσει	n	-	f	ἐξαπατάω	-	s	-	v	-	-	εξαπατήσει
διαστρέβλωση	n	-	f	διαστρεβλόω	-	s	-	v	-	-	διαστρέβλωση
βιαίως	n	-	-	βίαιος	-	s	-	a	-	-	βιαίως
απολύσεις	n	-	f	ἀπόλυσις	-	s	-	v	-	-	απολύσεις
αντιαεροπορικό	n	-	f	ἀντιαεροπορικός	-	s	-	v	-	-	αντιαεροπορικό
αδίστακτος	n	-	f	ἀδίστακτος	-	s	-	a	-	-	αδίστακτος
blind	n	-	f		-	s	-	a	-	-	blind
φλεγμονώδη	n	-	f	φλεγμονώδης	-	s	-	a	-	-	φλεγμονώδη
υπονομεύει	-	-	-	ὑπονομεύω	-	s	-	v	-	-	υπονομεύει
στενότητα	n	-	f	στενότης	-	s	-	n	-	-	στενότητα
προσβεβλημένος	n	-	m	προσβάλλω	-	s	-	v	-	-	προσβεβλημένος
παραπλανήσει	n	-	f	παραπλάνησις	-	s	-	v	-	-	παραπλανήσει
μαστίγια	n	-	f	μαστίγιος	-	s	-	a	-	-	μαστίγια
κρύος	n	-	m	κρύος	-	s	-	n	-	-	κρύος
κουρασμένος	n	-	m	κουράζω	-	s	-	v	-	-	κουρασμένος
κατακλυσμός	n	-	m	κατακλυσμός	-	s	-	n	-	-	κατακλυσμός
ενοχλημένος	n	-	m	ἐνοχλέω	-	s	-	v	-	-	ενοχλημένος
διαταραχθεί	n	-	m	διαταραχρέω	-	s	-	v	-	-	διαταραχθεί
ατέλεια	n	-	f	ἀτέλειος	-	s	-	a	-	-	ατέλεια
αποσάθρωση	n	-	m	ἀποσαθρόω	-	s	-	v	-	-	αποσάθρωση
απογοητευμένοι	n	-	m	ἀπογοητεύω	-	s	-	v	-	-	απογοητευμένοι
ανοησία	n	-	-	ἀνοησία	-	s	-	a	-	-	ανοησία
άλγος	n	-	m	ἄλγος	-	s	-	n	-	-	άλγος
slave	n	-	m		-	s	-	v	-	-	slave
φιάσκο	n	-	-	φιάζω	-	s	-	v	-	-	φιάσκο
σφύριγμα	n	-	n	σφύριγμα	-	s	-	n	-	-	σφύριγμα
πατ	n	-	-	πατά	-	s	-	a	-	-	πατ
παράξενος	n	-	m	παράξενος	-	s	-	a	-	-	παράξενος
μιγαδικός	n	-	m	μιγαδικός	-	s	-	a	-	-	μιγαδικός
λυπηρό	n	-	m	λυπηρός	-	s	-	a	-	-	λυπηρό
κουρασμένοι	n	-	m	κουράζω	-	s	-	v	-	-	κουρασμένοι
κοκκώδη	n	-	m	κοκκώδης	-	s	-	a	-	-	κοκκώδη
κλαπεί	-	-	-	κλαπεί	-	s	-	a	-	-	κλαπεί
καταπιεστική	n	-	f	καταπιεστικός	-	s	-	a	-	-	καταπιεστική
επισφαλής	n	-	m	ἐπισφαλής	-	s	-	a	-	-	επισφαλής
διαφθείρει	-	-	-	διαφθείρω	-	s	-	v	-	-	διαφθείρει
απογοητευτικό	n	-	-	ἀπογοητευτικός	-	s	-	v	-	-	απογοητευτικό
αναιρεθεί	n	-	-	ἀναιρεθεί	-	s	-	v	-	-	αναιρεθεί
αλλοδαπός	n	-	m	ἀλλοδαπός	-	s	-	a	-	-	αλλοδαπός
συκοφαντία	n	-	f	συκοφαντία	-	s	-	a	-	-	συκοφαντία
ναρκωτικό	n	-	-	ναρκωτικός	-	s	-	a	-	-	ναρκωτικό
μέτριος	n	-	m	μέτριος	-	s	-	a	-	-	μέτριος
κύρωση	n	-	-	κυρώρης	-	s	-	v	-	-	κύρωση
κιγκλίδωμα	n	-	f	κιγκλίδωμα	-	s	-	a	-	-	κιγκλίδωμα
επιβλαβής	n	-	m	ἐπιβλαβής	-	s	-	a	-	-	επιβλαβής
βασανίζεται	-	-	-	βασανίζω	-	s	-	v	-	-	βασανίζεται
αποδυναμώσει	-	-	f	ἀποδυναμόω	-	s	-	v	-	-	αποδυναμώσει
απενεργοποίηση	n	-	f	ἀπενεργοποιέω	-	s	-	v	-	-	απενεργοποίηση
ανεξήγητη	n	-	-	ἀνεξήγητος	-	s	-	n	-	-	ανεξήγητη
αναίσθητος	n	-	m	ἀναίσθητος	-	s	-	a	-	-	αναίσθητος
αιφνίδιος	n	-	m	αἰφνίδιος	-	s	-	a	-	-	αιφνίδιος
risk	n	-	f		-	s	-	a	-	-	risk
bash	n	-	f		-	s	-	a	-	-	bash
φρικτή	n	-	f	φρικτός	-	s	-	a	-	-	φρικτή
πρωτόγονος	n	-	m	πρωτόγονος	-	s	-	a	-	-	πρωτόγονος
προσκρούσεις	n	-	f	πρόσκρουσις	-	s	-	n	-	-	προσκρούσεις
πονοκέφαλος	n	-	m	πονοκέφαλος	-	s	-	n	-	-	πονοκέφαλος
παραλήρημα	n	-	f	παραλήρημα	-	s	-	n	-	-	παραλήρημα
κόμπους	n	-	m	κόμπος	-	s	-	n	-	-	κόμπους
κωδικοποιημένα	n	-	f	κωδικοποιέω	-	s	-	v	-	-	κωδικοποιημένα
κουραστική	n	-	f	κουραστικός	-	s	-	a	-	-	κουραστική
κατηγορώ	n	-	m	κατηγορωρός	-	s	-	n	-	-	κατηγορώ
θρήνος	n	-	m	θρῆνος	-	s	-	n	-	-	θρήνος
εκμηδένιση	n	-	f	ἐκμηδενίζω	-	s	-	n	-	-	εκμηδένιση
βρισιές	n	-	f	βρισιής	-	s	-	n	-	-	βρισιές
απελπισμένος	n	-	m	ἀπελπίζομαι	-	s	-	v	-	-	απελπισμένος
ανυπομονησία	n	-	f	αὐπομονησία	-	s	-	n	-	-	ανυπομονησία
ανησυχητικό	n	-	m	ἀνησυχητικός	-	s	-	a	-	-	ανησυχητικό
ανακρίβεια	n	-	f	ἀνακρίβεια	-	s	-	n	-	-	ανακρίβεια
ανένδοτος	n	-	m	ἀνένδοτος	-	s	-	n	-	-	ανένδοτος
ανάκρουση	n	-	f	ἀνακρούω	-	s	-	n	-	-	ανάκρουση
αγανακτισμένος	n	-	m	ἀγανακτίζομαι	-	s	-	v	-	-	αγανακτισμένος
χοντρός	n	-	m	χόντρος	-	s	-	n	-	-	χοντρός
ταραχώδης	n	-	f	ταραχώδης	-	s	-	a	-	-	ταραχώδης
τάστα	n	-	f	τάστα	-	s	-	a	-	-	τάστα
σχάρα	n	-	f	σχάρος	-	s	-	n	-	-	σχάρα
ρωγμή	n	-	f	ρωγμή	-	s	-	n	-	-	ρωγμή
πονηρός	n	-	m	πονηρός	-	s	-	a	-	-	πονηρός
πνίξει	n	-	f	πνίσις	-	s	-	n	-	-	πνίξει
πλανόδιος	n	-	f	πλανόδιος	-	s	-	a	-	-	πλανόδιος
πίκρα	n	-	f	πικρός	-	s	-	n	-	-	πίκρα
ξαφνικός	n	-	m	ξαφνικός	-	s	-	a	-	-	ξαφνικός
ντροπαλός	n	-	m	ντροπαλός	-	s	-	a	-	-	ντροπαλός
λήθαργος	n	-	f	λήθαργος	-	s	-	n	-	-	λήθαργος
θυελλώδης	n	-	f	θυελλώδης	-	s	-	n	-	-	θυελλώδης
θλιβερά	n	-	f	θλιβερός	-	s	-	a	-	-	θλιβερά
εφιάλτης	n	-	f	ἐφιάλτης	-	s	-	n	-	-	εφιάλτης
ερημιά	n	-	f	ἐρημιά	-	s	-	n	-	-	ερημιά
ειδωλολάτρης	n	-	f	διδωλολάτρη	-	s	-	n	-	-	ειδωλολάτρης
ατίμωση	n	-	f	ἀτιμώσης	-	s	-	v	-	-	ατίμωση
αποκαλυπτική	n	-	f	ἀποκαλυπτικός	-	s	-	a	-	-	αποκαλυπτική
αντιστάθμιση	n	-	f	ἀντιστάθμισος	-	s	-	v	-	-	αντιστάθμιση
ανησυχητική	n	-	f	ἀνησυχητικός	-	s	-	a	-	-	ανησυχητική
ανηθικότητα	n	-	f	ἀνηθικότης	-	s	-	n	-	-	ανηθικότητα
αναξιοπιστία	n	-	f	ἀναξιοπίστιος	-	s	-	n	-	-	αναξιοπιστία
αγράμματος	n	-	f	ἄγαμμα	-	s	-	n	-	-	αγράμματος
χαλαρότητα	n	-	f	χαλαρότης	-	s	-	n	-	-	χαλαρότητα
φανατισμός	n	-	m	φανατισμός	-	s	-	n	-	-	φανατισμός
υποψιάζομαι	-	-	-	ὑποψιάζω	-	s	-	v	-	-	υποψιάζομαι
υπονόμευση	n	-	f	ὑπονομεύω	-	s	-	v	-	-	υπονόμευση
τηγάνι	-	-	f	τηγάνιος	-	s	-	n	-	-	τηγάνι
στοιχειό	-	-	m	στοιχειός	-	s	-	a	-	-	στοιχειό
περιττός	n	-	m	περισσός	-	s	-	a	-	-	περιττός
παγετός	n	-	m	παγετός	-	s	-	a	-	-	παγετός
ουλή	n	-	f	οὐλή	-	s	-	a	-	-	ουλή
μονοτονία	n	-	f	μονοτονία	-	s	-	a	-	-	μονοτονία
ματαιοδοξία	n	-	f	ματαιοδοξία	-	s	-	n	-	-	ματαιοδοξία
μάντρα	n	-	f	μάντρον	-	s	-	n	-	-	μάντρα
καταχρηστική	n	-	f	καταχρηστικός	-	s	-	a	-	-	καταχρηστική
κακόβουλα	n	-	f	κακόβουλος	-	s	-	a	-	-	κακόβουλα
θορύβους	a	-	m	θόρυβος	-	s	-	n	-	-	θορύβους
εξτρεμιστές	n	-	f	ἐξτρεμιστής	-	s	-	n	-	-	εξτρεμιστές
διαστροφή	n	-	f	διαστροφή	-	s	-	n	-	-	διαστροφή
διέξοδος	n	-	f	διέξοδος	-	s	-	n	-	-	διέξοδος
δεσποινίδα	a	-	f	δεσποινίς	-	s	-	n	-	-	δεσποινίδα
βλακεία	n	-	f	βλακεία	-	s	-	a	-	-	βλακεία
ασήμαντος	-	-	f	ἀσήμαντος	-	s	-	n	-	-	ασήμαντος
απροσδιόριστο	-	-	-	προσδιορίζω	-	s	-	v	-	-	απροσδιόριστο
αποσύρω	-	-	-	ἀπόσυρος	-	s	-	v	-	-	αποσύρω
αποστράγγιση	n	-	f	ἀποστράγγισος	-	s	-	v	-	-	αποστράγγιση
απογοητεύσεις	n	-	f	ἀπογοήτευσις	-	s	-	v	-	-	απογοητεύσεις
αντικρούει	n	-	-	ἀντικρούω	-	s	-	v	-	-	αντικρούει
αντέκρουσε	-	-	-	ἀντεκρούω	-	s	-	v	-	-	αντέκρουσε
ανισορροπία	n	-	f	ἀνισορροπία	-	s	-	n	-	-	ανισορροπία
αναστέλλουν	-	-	-	ἀναστέλλω	-	s	-	v	-	-	αναστέλλουν
αγωνίες	n	-	m	ἀγωνία	-	s	-	n	-	-	αγωνίες
αγενής	n	-	m	γανηνής	-	s	-	n	-	-	αγενής
problems	n	-	m	κουπέω	-	s	-	n	-	-	problems
φραγμένο	n	-	m	φράσσω	-	s	-	v	-	-	φραγμένο
υποτυπώδης	n	-	m	ὑποτυπώδης	-	s	-	a	-	-	υποτυπώδης
συγχέουν	-	-	-	συγχέω	-	s	-	v	-	-	συγχέουν
σκεπτικισμός	n	-	m	σκεπτικισμός	-	s	-	n	-	-	σκεπτικισμός
παγίδευση	n	-	f	παγιδεύω	-	s	-	v	-	-	παγίδευση
ορμητικός	n	-	m	ὀρμητικός	-	s	-	a	-	-	ορμητικός
νευρικότητα	n	-	f	νευρικότης	-	s	-	n	-	-	νευρικότητα
μομφή	n	-	f	μομφή	-	s	-	n	-	-	μομφή
μιζέρια	n	-	f	μιζέριον	-	s	-	a	-	-	μιζέρια
λιποταξία	n	-	f	λιποτάξιον	-	s	-	n	-	-	λιποταξία
λάκκος	n	-	m	λάκκος	-	s	-	n	-	-	λάκκος
κοροϊδεύει	-	-	-	κοροιδεύω	-	s	-	v	-	-	κοροϊδεύει
κακοήθης	n	-	m	κακοήθης	-	s	-	a	-	-	κακοήθης
θυσιάστηκαν	n	-	-	θυσιάστηκος	-	s	-	v	-	-	θυσιάστηκαν
επέπληξε	-	-	-	ἐπιπλήσσω	-	s	-	v	-	-	επέπληξε
δυσφήμηση	n	-	f	δυσφημέω	-	s	-	a	-	-	δυσφήμηση
ασυνήθιστος	n	-	m	ἀσυνήθιστος	-	s	-	a	-	-	ασυνήθιστος
απώτερος	n	-	m	ἀπώτερος	-	s	-	a	-	-	απώτερος
απλοϊκή	n	-	f	ἀπλοική	-	s	-	a	-	-	απλοϊκή
αβάσιμη	n	-	f	ἀβάσιμος	-	s	-	n	-	-	αβάσιμη
έγνοια	n	-	f	ἔγνοια	-	s	-	n	-	-	έγνοια
έβλαψε	n	-	-	βλάπτω	-	s	-	v	-	-	έβλαψε
άρρητος	n	-	f	ἄρρητος	-	s	-	n	-	-	άρρητος
cancer	n	-	f		-	s	-	n	-	-	cancer
Lied	n	-	f		-	s	-	a	-	-	Lied
χιονοστιβάδα	n	-	f	χιονοστιβάς	-	s	-	n	-	-	χιονοστιβάδα
φονιάς	n	-	f	φονιάς	-	s	-	a	-	-	φονιάς
υποτακτικός	n	-	m	ὑποτακτικός	-	s	-	a	-	-	υποτακτικός
σκεπτικός	n	-	m	σκεπτικός	-	s	-	a	-	-	σκεπτικός
σάκος	n	-	f	σάκος	-	s	-	n	-	-	σάκος
προληπτικός	n	-	m	προληπτικός	-	s	-	a	-	-	προληπτικός
παραπλανητικά	n	-	-	παραπλανητικός	-	s	-	a	-	-	παραπλανητικά
μαίνεται	n	-	-	μαίνομαι	-	s	-	v	-	-	μαίνεται
λογομαχία	n	-	f	λογομαχία	-	s	-	n	-	-	λογομαχία
λιποθυμία	n	-	f	λιποθυμία	-	s	-	a	-	-	λιποθυμία
λανθασμένος	n	-	m	λανθάνω	-	s	-	v	-	-	λανθασμένος
κατακλύζουν	-	-	-	κατακλύζω	-	s	-	v	-	-	κατακλύζουν
ζοφερή	n	-	f	ζοφερή	-	s	-	a	-	-	ζοφερή
εμποδίζονται	-	-	-	ἐμποδίζω	-	p	-	v	-	-	εμποδίζονται
διαμαρτύρονται	-	-	-	διαμαρτύρομαι	-	s	-	v	-	-	διαμαρτύρονται
γυναικάς	-	-	f	γυναικός	-	p	-	a	-	-	γυναικάς
βαρεθεί	-	-	-	βαρεθεί	-	s	-	a	-	-	βαρεθεί
αποσυντίθενται	-	-	-	ἀποσυντίζω	-	p	-	v	-	-	αποσυντίθενται
απολογητές	n	-	m	ἀπολογητής	-	s	-	n	-	-	απολογητές
ακανόνιστος	n	-	m	ἀκανόνιστος	-	s	-	a	-	-	ακανόνιστος
αβαθής	n	-	m	ἀβαθής	-	s	-	a	-	-	αβαθής
wrong	n	-	m		-	s	-	v	-	-	wrong
ψεύδος	n	-	f	ψεύδω	-	s	-	v	-	-	ψεύδος
χλευάζει	-	-	-	χλευάζω	-	s	-	v	-	-	χλευάζει
χαμένοι	n	-	m	χάμενος	-	s	-	v	-	-	χαμένοι
φταίξιμο	n	-	m	φταίξιμος	-	s	-	v	-	-	φταίξιμο
φρενίτιδα	n	-	f	φρενίτις	-	s	-	n	-	-	φρενίτιδα
φοριούνται	-	-	-	φορίζω	-	s	-	v	-	-	φοριούνται
υπονοούμενο	-	-	m	ὑπονοέω	-	s	-	v	-	-	υπονοούμενο
ρυτίδες	n	-	f	ρυτίς	-	s	-	n	-	-	ρυτίδες
πλημμυρίζουν	n	-	-	πλημμυρίζω	-	s	-	v	-	-	πλημμυρίζουν
οπισθοδρόμηση	n	-	f	ὀπισθοδρομέω	-	s	-	v	-	-	οπισθοδρόμηση
μικτός	n	-	f	μικτός	-	s	-	a	-	-	μικτός
μηνύσει	-	-	f	μήνυσις	-	s	-	v	-	-	μηνύσει
ηλίθιος	n	-	m	ἠλίθιος	-	s	-	a	-	-	ηλίθιος
εξώγαμο	n	-	-	ἔξωγα	-	s	-	v	-	-	εξώγαμο
ελαττωματική	n	-	f	ἐλαστωματικός	-	s	-	a	-	-	ελαττωματική
διαταραγμένη	n	-	f	διαταράσσω	-	s	-	v	-	-	διαταραγμένη
γελοία	n	-	f	γέλοιος	-	s	-	a	-	-	γελοία
αυταπάτες	n	-	m	αὐταπάτητος	-	s	-	v	-	-	αυταπάτες
αποθαρρύνουν	n	-	-	ἀποθαρρύνω	-	s	-	v	-	-	αποθαρρύνουν
ανεπιθύμητος	n	-	m	ἀνεπιθύμητος	-	s	-	a	-	-	ανεπιθύμητος
ανεπαρκώς	n	-	m	ἀναπαρκάω	-	s	-	v	-	-	ανεπαρκώς
αναξιόπιστος	n	-	m	ἀαξιόπιστος	-	s	-	a	-	-	αναξιόπιστος
αιμορραγίες	n	-	f	αἱμορραγία	-	s	-	n	-	-	αιμορραγίες
Χάρος	n	-	m	Χάρος	-	s	-	n	-	-	Χάρος
tank	n	-	f		-	s	-	p	-	-	tank
split	n	-	m		-	s	-	a	-	-	split
rue	n	-	f	ἄκ	-	s	-	p	-	-	rue
matte	n	-	m		-	s	-	a	-	-	matte
limited	n	-	m	κοτείνω	-	s	-	a	-	-	limited
issues	n	-	m		-	s	-	a	-	-	issues
dead	n	-	m		-	s	-	p	-	-	dead
brute	n	-	m		-	s	-	a	-	-	brute
bad	n	-	f	ἄκων	-	s	-	p	-	-	bad
ψεύτες	n	-	m	ψεύτω	-	s	-	v	-	-	ψεύτες
χλιδή	n	-	f	χλιδή	-	s	-	a	-	-	χλιδή
χειροτέρευση	n	-	f	χειροτερεύω	-	s	-	a	-	-	χειροτέρευση
