token	case	degree	gend	lemma	mood	num	pers	pos	tense	voice	treated
καλοήθης	n	-	m	καλοήθης	-	s	-	v	-	-	καλοήθης
επαγρύπνηση	n	-	m	παγρυπνέω	-	s	-	v	-	-	επαγρύπνηση
ενθουσιάζει	n	-	-	ἐνθουσιάζω	-	s	-	v	-	-	ενθουσιάζει
εκκρεμή	n	-	f	ἐκκρεμής	-	s	-	a	-	-	εκκρεμή
διάβημα	n	-	m	διάβημα	-	s	-	n	-	-	διάβημα
δεόντως	n	-	-	δεόντως	-	s	-	v	-	-	δεόντως
αξέχαστες	n	-	m	ἀξέχαστος	-	s	-	a	-	-	αξέχαστες
ανοξείδωτος	n	-	m	ἀνοξείδωτος	-	s	-	a	-	-	ανοξείδωτος
αγιασμένο	n	-	m	ἀγιάζω	-	s	-	v	-	-	αγιασμένο
χρηματοκιβώτιο	n	-	m	χρηματοκιβῶτις	-	s	-	v	-	-	χρηματοκιβώτιο
χαμόγελα	n	-	m	χαμόγελος	-	s	-	a	-	-	χαμόγελα
φλογερός	n	-	m	φλογερός	-	s	-	a	-	-	φλογερός
φιλοφρόνηση	n	-	m	φιλοφρόνησος	-	s	-	v	-	-	φιλοφρόνηση
υπενθυμίζω	n	-	-	ὑπενθυμίζω	-	s	-	v	-	-	υπενθυμίζω
τρυφερός	n	-	m	τρυφερός	-	s	-	a	-	-	τρυφερός
προχωρώ	n	-	m	προχωρέω	-	s	-	a	-	-	προχωρώ
προνομιούχος	n	-	m	προνομιοῦχος	-	s	-	a	-	-	προνομιούχος
προκοπή	n	-	f	προκοπή	-	s	-	n	-	-	προκοπή
ποιητικός	n	-	m	ποιητικός	-	s	-	a	-	-	ποιητικός
ομαλός	n	-	m	ὁμαλός	-	s	-	a	-	-	ομαλός
